ISO,cell,elevation,population_density,EVI,cattle,goat,sheep,irrigation,LC_210,LC_160,LC_170,LC_130,LC_200,LC_150,LC_190,LC_120,LC_153,LC_202,LC_100,LC_152,LC_30,LC_40,LC_201,LC_60,LC_20,LC_180,LC_110,LC_10,LC_62,LC_61,LC_70,LC_11,LC_122,LC_50,LC_90,annual_mean_temperature,mean_temperature_warmest_quarter,mean_temperature_coldest_quarter,annual_precipitation,precipitation_wettest_month,precipitation_driest_month,precipitation_seasonality_cv,precipitation_wettest_quarter,precipitation_driest_quarter,precipitation_warmest_quarter,precipitation_coldest_quarter,mean_diurnal_range,isothermality,temperature_seasonality,max_temperature_warmest_month,max_temperature_coldest_month,temperature_annual_range,mean_temperature_wettest_quarter,worldclim_9,nrow,ncol,lon,lat
SOM,648,-10,1453.233423,1453.233423,251.4015357,251.4015357,251.4015357,0,0,0,0,0.007716049,0.600308642,0.323302469,0,0.06867284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.05269096,35.47488419,25.47164341,128.7569444,19.91666667,0.361111111,49.76819128,53.43055556,12.5,12.50694444,37.03472222,8.428761482,42.32384279,409.2496931,41.40416651,21.49305549,19.91111102,27.397454,34.95439823,136,104,43.33208318,11.34125015
SOM,710,-112,5709.920267,5709.920267,35.44007408,35.44007408,35.44007408,0,0.002407705,0,0,0.052969502,0.035313002,0.054574639,0,0.845104334,0,0,0,0.005617978,0,0.001605136,0.001605136,0,0.000802568,0,0,0,0,0,0,0,0,0,0,26.19944847,30.42438719,22.53676471,32.05882353,9.566176471,0.463235294,70.16921153,15.67647059,2.566176471,3.367647059,4.058823529,9.612377384,51.00341744,335.3114036,35.41176462,16.54411763,18.86764703,25.70808827,28.12536761,136,104,49.53208318,11.34125015
SOM,711,976,1550.740526,1550.740526,78.54066661,78.54066661,78.54066661,0,0,0,0,0.040895062,0,0.000771605,0,0.845679012,0,0,0.003858025,0,0,0,0.057098765,0.010030864,0.016975309,0,0.008487654,0.000771605,0,0.015432099,0,0,0,0,0,22.13790511,25.36516201,18.81111108,88.09722222,19.06944444,1.784722222,59.80034192,40.24305556,8.229166667,15.72222222,12.89583333,9.964004596,56.49230165,280.0777067,30.59652775,12.94305558,17.65347215,22.60671298,19.01770831,136,104,49.63208318,11.34125015
SOM,712,586.5,820.5654922,820.5654922,66.36709471,66.36709471,66.36709471,0,0,0,0,0.005401235,0,0,0,0.835648148,0,0,0.000771605,0,0.005401235,0.00617284,0.052469136,0.013888889,0.037808642,0,0.00154321,0.008487654,0.013888889,0.018518519,0,0,0,0,0,20.55584485,23.52337964,17.32951393,124.1597222,24.42361111,2.208333333,58.30553593,55.40277778,11.44444444,27.86111111,17.45833333,10.20381945,58.42995575,264.6501226,28.93680562,11.44166667,17.49513887,21.18888889,18.60590276,136,104,49.73208318,11.34125015
SOM,713,396,823.20684,823.20684,98.72649784,98.72649784,98.72649784,0,0,0,0,0.00308642,0,0,0,0.976851852,0,0,0,0,0,0,0.00462963,0.003858025,0.010030864,0,0.00154321,0,0,0,0,0,0,0,0,22.18402783,25.36678245,18.90196755,85.63194444,18.27083333,2.076388889,57.72863666,38.45138889,8.840277778,14.09722222,15.56944444,10.15243054,57.04109502,275.1309504,30.89444437,13.08819443,17.80624998,22.71458336,19.33159729,136,104,49.83208318,11.34125015
SOM,714,335,931.7040224,931.7040224,22.14356526,22.14356526,22.14356526,0,0,0,0,0,0.00308642,0.06558642,0,0.834876543,0,0,0,0.066358025,0,0,0.024691358,0.000771605,0.002314815,0,0.000771605,0,0.00154321,0,0,0,0,0,0,24.98917823,28.56828704,21.65115746,47.1875,11.35416667,0.895833333,66.90411851,21.11111111,4.291666667,5.131944444,8.284722222,9.981018504,54.71211351,292.9757786,34.12222222,15.86666666,18.25555556,24.87141196,26.5476852,136,104,49.93208318,11.34125015
SOM,715,305,1160.276407,1160.276407,16.67290182,16.67290182,16.67290182,0,0,0,0,0,0.093364198,0.233024691,0,0.403549383,0,0,0,0.270061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.86848957,30.59768526,23.55787047,24.83333333,6.958333333,0.083333333,75.82936078,11.27083333,0.736111111,0.736111111,3.923611111,10.20758099,54.54606671,296.7677174,36.33055562,17.61527775,18.7152779,25.83796293,30.59768526,136,104,50.03208318,11.34125015
SOM,716,275,1046.738561,1046.738561,19.53968086,19.53968086,19.53968086,0,0,0,0,0.010030864,0.016975309,0.182098765,0,0.458333333,0,0,0,0.332561728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.47508673,29.98078722,23.30104175,28.30555556,7.493055556,0.027777778,73.46307145,12.36805556,1.090277778,1.090277778,4.701388889,10.20040508,55.46595621,281.8094709,35.77083336,17.37916664,18.39166672,24.95972223,29.98078722,136,104,50.13208318,11.34125015
SOM,717,274,735.4403648,735.4403648,23.87770981,23.87770981,23.87770981,0,0,0,0,0.005401235,0.003858025,0.049382716,0,0.759259259,0,0,0.002314815,0.179783951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.02717017,29.27731476,22.99976846,32.13888889,8.756944444,0.1875,74.42150805,13.97916667,1.680555556,1.680555556,5.201388889,9.941261623,56.0439326,265.5438349,34.95277781,17.21249996,17.74027785,24.60578709,29.27731476,136,104,50.23208318,11.34125015
SOM,718,282,891.5859528,891.5859528,40.7322846,40.7322846,40.7322846,0,0,0,0,0,0.00462963,0.023148148,0,0.767746914,0,0,0.002314815,0.202160494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.60248846,28.63587952,22.71261573,35.68055556,9.923611111,0.451388889,74.26062499,15.88888889,2.305555556,2.305555556,5.8125,9.770138873,56.70555878,250.7597686,34.27638888,17.04583344,17.23055544,23.72152774,28.63587952,136,104,50.33208318,11.34125015
SOM,719,289,1034.952945,1034.952945,44.71529032,44.71529032,44.71529032,0,0,0,0,0.003858025,0.034722222,0.148919753,0,0.694444444,0.026234568,0,0,0.091820988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.88972794,28.77604165,23.12418984,33.82638889,10.65972222,0.041666667,79.12292867,16.67361111,1.604166667,1.604166667,6.083333333,10.07598384,58.11852556,239.3242988,34.6347221,17.29791674,17.33680536,23.94432873,28.77604165,136,104,50.43208318,11.34125015
SOM,720,305,680.5501275,680.5501275,40.64991943,40.64991943,40.64991943,0,0,0,0,0,0.00617284,0.071759259,0,0.770833333,0.013117284,0,0,0.138117284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.37942713,28.03703704,22.75694439,41.09027778,12.875,0.930555556,78.9536607,20.00694444,3.013888889,3.208333333,7.451388889,10.13709486,59.52182354,224.6452155,33.97152779,16.93958337,17.03194442,23.53773157,28.03622686,136,104,50.53208318,11.34125015
SOM,721,320,448.024645,448.024645,57.47496847,57.47496847,57.47496847,0,0,0,0,0,0,0.005401235,0,0.757716049,0.00308642,0,0.003858025,0.229938272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.3570024,26.81087963,21.8675926,52.71527778,15.97222222,1.006944444,79.26827044,24.83333333,4.041666667,5.381944444,9.958333333,9.782870326,60.47139573,209.310095,32.44444435,16.26597228,16.17847207,22.63009258,26.75208338,136,104,50.63208318,11.34125015
SOM,722,309,535.5630183,535.5630183,101.7455675,101.7455675,101.7455675,0,0,0,0,0.00617284,0,0.013888889,0,0.749228395,0,0,0,0.230709877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.25289354,25.58587967,20.85034728,66.25694444,18.5,1.201388889,74.61464143,28.94444444,6.048611111,7.388888889,12.35416667,9.666435202,61.6134594,198.4029883,31.03263883,15.34375001,15.68888881,21.60648157,25.42870359,136,104,50.73208318,11.34125015
SOM,723,191,535.5387847,535.5387847,139.6263052,139.6263052,139.6263052,0,0,0,0,0.00308642,0,0,0,0.945216049,0,0,0.002314815,0.047839506,0,0,0.00154321,0,0,0,0,0,0,0,0,0,0,0,0,22.75104173,25.00243056,20.40624997,75.04861111,20.53472222,1.763888889,73.41683412,32.48611111,7.965277778,8.680555556,14.28472222,9.412384239,62.03991297,191.2840076,30.26458323,15.09375,15.17083323,21.1332176,24.84803237,136,104,50.83208318,11.34125015
SOM,724,76,778.3014355,778.3014355,97.45244797,97.45244797,97.45244797,0,0,0,0,0.000771605,0,0.000771605,0.014660494,0.947530864,0,0,0.00154321,0.031635802,0,0,0.00308642,0,0,0,0,0,0,0,0,0,0,0,0,23.19299773,25.4091435,20.89444447,73.0625,21.83333333,1.444444444,80.40843985,34.77777778,6.909722222,7.104166667,15.41666667,9.184953743,61.8068431,187.101499,30.6305555,15.77083335,14.85972215,21.27164356,25.3612268,136,104,50.93208318,11.34125015
SOM,725,38,1659.385382,1659.385382,86.74034795,86.74034795,86.74034795,0.118763253,0,0,0,0.516203704,0.014660494,0.031635802,0.031635802,0.349537037,0.007716049,0,0.003858025,0.044753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.49484959,27.52997677,23.44942123,51.29166667,19.58333333,0.319444444,104.4124016,31.375,1.861111111,2.493055556,13.22916667,9.390972217,63.13117239,168.1554199,33.18125004,18.30625003,14.87500001,23.6453704,27.32071753,136,104,51.03208318,11.34125015
SOM,750,168,329.1537004,329.1537004,242.3059419,242.3059419,242.3059419,0,0,0,0,0.002642008,0.994715984,0,0,0,0,0,0,0,0,0,0.002642008,0,0,0,0,0,0,0,0,0,0,0,0,29.30961545,34.65021378,24.59166671,150.7051282,23.32051282,1.012820513,46.23086479,59.3974359,16.48717949,19.87179487,41.26923077,8.563675159,43.52949167,410.8820633,40.18205144,20.50897456,19.67307687,26.74722224,33.54871813,136,104,43.13208318,11.24125015
SOM,751,45.5,399.8742721,399.8742721,183.2307376,183.2307376,183.2307376,0,0,0,0,0,0.800154321,0.100308642,0,0.094907407,0,0,0,0,0,0,0.00462963,0,0,0,0,0,0,0,0,0,0,0,0,29.72424756,35.13506924,25.03530084,140.6111111,21.72916667,1,46.84473772,56.73611111,15.49305556,16.88888889,39,8.47916668,42.82494728,412.5844351,40.83194441,21.03263893,19.79930548,27.1118056,33.93460637,136,104,43.23208318,11.24125015
SOM,752,7.5,497.8495879,497.8495879,203.534523,203.534523,203.534523,0,0,0,0,0,0.164351852,0.013117284,0,0.822530864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.03914932,35.47442145,25.3899305,132.375,20.92361111,1,46.5578768,53.64583333,15.19444444,15.45833333,35.49305556,8.787904898,43.31869128,412.5913448,41.53749993,21.25277768,20.28472225,27.39155103,34.38159739,136,104,43.33208318,11.24125015
SOM,753,-5,2130.518019,2130.518019,177.1248784,177.1248784,177.1248784,0,0,0,0,0,0.148148148,0.000771605,0.005401235,0.845679012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.1701389,35.53773091,25.65162053,121,19.16666667,0.847222222,47.0681951,49.56944444,13.91666667,13.91666667,31.70833333,8.945948972,43.92851326,404.9827571,41.69791659,21.33333288,20.3645837,27.53495346,34.60057849,136,104,43.43208318,11.24125015
SOM,801,-137,241.2201653,241.2201653,76.12476098,76.12476098,76.12476098,,0.040650407,0,0,0.008130081,0.634146341,0.317073171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.19953728,34.12222205,25.218519,25,7.111111111,0,66.58832381,12.11111111,1.666666667,1.666666667,3,10.3027775,49.93240568,376.8294983,39.63333257,19,20.63333257,28.60555585,34.12222205,136,104,48.23208318,11.24125015
SOM,802,358,1192.258524,1192.258524,82.20608204,82.20608204,82.20608204,0,0.009831461,0,0,0.091292135,0.373595506,0.411516854,0,0.071629213,0,0,0.001404494,0,0,0,0,0,0,0,0.004213483,0,0,0,0.036516854,0,0,0,0,29.03703705,33.98287034,25.04930536,23.45833333,6.847222222,0.013888889,64.13490894,11.66666667,1.597222222,1.611111111,3.111111111,10.37662043,49.96484884,378.0047942,39.5069445,18.74027766,20.76666684,28.45439805,33.86412035,136,104,48.33208318,11.24125015
SOM,803,153,2105.433731,2105.433731,72.99561696,72.99561696,72.99561696,0,0.00247117,0,0,0.024711697,0.720757825,0.163097199,0,0.066721582,0,0,0,0.000823723,0,0,0,0,0,0,0.018945634,0,0,0,0.00247117,0,0,0,0,29.11394232,34.15064109,25.05910253,21.23846154,6.376923077,0.007692308,62.87490924,10.61538462,1.338461538,1.346153846,3,10.54339749,49.88055942,384.3890404,39.86538467,18.72999973,21.13538494,28.5267948,34.08435904,136,104,48.43208318,11.24125015
SOM,804,7.5,3194.624237,3194.624237,65.96664258,65.96664258,65.96664258,0,0,0,0,0.007722008,0.840926641,0.148262548,0,0.001544402,0,0,0,0,0,0,0,0,0,0,0.001544402,0,0,0,0,0,0,0,0,29.33854898,34.4613055,25.23904426,18.04195804,6.097902098,0,66.53647461,9.755244755,1.055944056,1.055944056,2.356643357,10.96101391,50.42163081,390.6284325,40.48321693,18.74615382,21.73706311,28.73986013,34.4613055,136,104,48.53208318,11.24125015
SOM,805,30.5,1912.329043,1912.329043,63.26923033,63.26923033,63.26923033,0,0,0,0,0.047067901,0.733024691,0.096450617,0,0.109567901,0,0,0,0.00617284,0,0,0,0,0,0,0.007716049,0,0,0,0,0,0,0,0,29.27051504,34.45092628,25.13634238,18.73611111,6.326388889,0,65.35310629,9.75,1.118055556,1.118055556,2.763888889,11.27760402,51.05604755,395.1254876,40.5861111,18.49861116,22.08749994,28.68715264,34.45092628,136,104,48.63208318,11.24125015
SOM,806,95.66666667,2158.64678,2158.64678,64.75574975,64.75574975,64.75574975,0,0,0,0,0.11882716,0.670524691,0.110339506,0,0.081018519,0,0,0,0.002314815,0,0,0,0,0,0,0.016975309,0,0,0,0,0,0,0,0,29.12369781,34.34340276,24.99942125,18.68055556,6.486111111,0.034722222,67.78024777,9.951388889,0.895833333,0.902777778,2.888888889,11.14739579,50.72652059,396.7477712,40.36666677,18.3902776,21.97638917,28.51284721,34.28344905,136,104,48.73208318,11.24125015
SOM,807,-1,3149.768512,3149.768512,72.1543425,72.1543425,72.1543425,0,0.007575758,0,0,0.113636364,0.860795455,0.014204545,0,0.001893939,0,0,0,0,0,0,0,0,0,0,0.001893939,0,0,0,0,0,0,0,0,29.35572463,34.67304339,25.19405803,15.32173913,6.12173913,0,72.90798827,8.826086957,0.330434783,0.330434783,2.226086957,11.0057971,50.0766862,402.8137411,40.56695669,18.58956526,21.97739143,28.43434782,34.67304339,136,104,48.83208318,11.24125015
SOM,808,-1,3311.901266,3311.901266,18.14459304,18.14459304,18.14459304,0,0.005722461,0,0,0.014306152,0.912732475,0.012875536,0,0.052932761,0,0,0,0,0,0,0,0,0,0,0.001430615,0,0,0,0,0,0,0,0,29.68265768,35.16148686,25.43423444,14.36486486,6.027027027,0,75.49846134,8.22972973,0.121621622,0.121621622,1.756756757,11.4468466,50.4327906,413.9511117,41.31216204,18.61486533,22.69729671,28.95810808,35.16148686,136,104,48.93208318,11.24125015
SOM,809,-10,8411.98344,8411.98344,15.83293291,15.83293291,15.83293291,0,0.006681514,0,0,0.003340757,0.776169265,0.187082405,0,0.020044543,0,0,0,0,0,0,0,0,0,0,0.006681514,0,0,0,0,0,0,0,0,29.54192975,35.0777194,25.32403506,13.75789474,5.747368421,0,73.1947684,7.778947368,0.073684211,0.073684211,2.042105263,11.01350874,49.05866258,415.6223716,41.02526305,18.58947378,22.43578927,28.67912272,35.02263164,136,104,49.03208318,11.24125015
SOM,810,259,14080.08596,14080.08596,23.66827291,23.66827291,23.66827291,0,0.008481764,0,0,0,0.458863444,0.438507209,0.014418999,0.016963528,0.001696353,0,0,0.061068702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.28795939,34.82099725,25.08254599,12.81889764,5.653543307,0,75.77179898,7.488188976,0,0,2.023622047,10.51607616,48.1610737,415.4278281,40.30314976,18.46929137,21.83385838,28.36496068,34.77821512,136,104,49.13208318,11.24125015
SOM,811,198,14408.46828,14408.46828,100.1703337,100.1703337,100.1703337,0,0,0,0,0,0.320987654,0.530864198,0.054783951,0.036265432,0.002314815,0.019290123,0.00154321,0.033950617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.10361697,34.4604165,24.95613412,12.26388889,5.520833333,0,77.04443471,7.055555556,0.006944444,0.006944444,2.034722222,10.28315972,48.39820819,405.6633358,39.63124985,18.384028,21.24722185,27.9100696,34.12696742,136,104,49.23208318,11.24125015
SOM,812,334,3395.896996,3395.896996,33.16081683,33.16081683,33.16081683,0,0,0,0,0.084104938,0.150462963,0.344135802,0,0.249228395,0,0,0,0.172067901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.12873259,33.03460648,24.12696754,17.23611111,6.770833333,0.020833333,75.16920159,9.375,0.486111111,0.506944444,2.708333333,10.10179398,49.58746788,379.615334,38.13472237,17.75902783,20.37569454,26.94756946,32.85833335,136,104,49.33208318,11.24125015
SOM,813,762,2986.742554,2986.742554,35.97230863,35.97230863,35.97230863,0,0,0,0,0.053240741,0.016203704,0.111882716,0,0.74537037,0,0,0,0.073302469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.44560181,30.75555547,22.70879624,32.68055556,9.798611111,0.458333333,69.88849102,16.29166667,2.541666667,3.277777778,4.583333333,10.04745373,51.93619339,343.0327189,35.91041663,16.53680557,19.37361108,25.91759251,27.60937485,136,104,49.43208318,11.24125015
SOM,814,1188.5,2701.014947,2701.014947,34.80944413,34.80944413,34.80944413,0,0,0,0,0.045524691,0.035493827,0.061728395,0,0.770833333,0,0,0.013117284,0.071759259,0,0.00154321,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45434029,29.37604161,21.90590277,40.8125,11.44444444,0.708333333,68.4823974,20.09027778,3.618055556,4.763888889,5.402777778,10.11250002,53.82883279,318.4522453,34.56041657,15.75624997,18.80416661,25.44652787,25.00729167,136,104,49.53208318,11.24125015
SOM,815,1615.5,2659.140205,2659.140205,55.09009649,55.09009649,55.09009649,0,0,0,0,0.055555556,0.00617284,0.003858025,0,0.849537037,0,0,0.013117284,0.021604938,0,0.00617284,0.040895062,0.00154321,0.00154321,0,0,0,0,0,0,0,0,0,0,22.50561342,25.63923608,19.29178239,83.07638889,18.54861111,1.472222222,62.3969654,38.72222222,7.298611111,13.88888889,12.02777778,10.28356489,58.11618106,271.5066929,30.92361116,13.21458331,17.70902778,22.92997682,19.62974532,136,104,49.63208318,11.24125015
SOM,816,975.25,674.0822873,674.0822873,86.06578553,86.06578553,86.06578553,0,0,0,0,0.043981481,0,0.000771605,0,0.895061728,0,0,0.020061728,0.023148148,0,0,0.012345679,0.00308642,0,0,0,0,0.00154321,0,0,0,0,0,0,20.16412036,22.84375005,17.14340277,127.3541667,25.34722222,2.229166667,58.61090657,57.65277778,11.26388889,26.09027778,17.81944444,10.5225694,61.10367417,244.2790929,28.25347221,11.02708334,17.22638889,20.80208333,17.23356479,136,104,49.73208318,11.24125015
SOM,817,609,802.7201819,802.7201819,81.15558248,81.15558248,81.15558248,0,0,0,0,0,0,0,0,0.964506173,0,0,0.006944444,0.027777778,0,0,0,0.000771605,0,0,0,0,0,0,0,0,0,0,0,19.68634258,22.27372686,16.66041662,136.2152778,26.6875,2.673611111,56.9045114,61.09722222,12.68055556,29.97222222,20.30555556,10.54305555,61.80863863,241.3283934,27.69305548,10.63333336,17.05972217,20.44085644,16.7637731,136,104,49.83208318,11.24125015
SOM,818,457,852.1801705,852.1801705,70.39774363,70.39774363,70.39774363,0,0,0,0,0.016975309,0,0,0,0.954475309,0,0,0.00617284,0.022376543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.31336802,24.11064812,18.22083334,102.1319444,21.20138889,2.458333333,57.69156665,46.00694444,10.23611111,18.07638889,18.14583333,10.26053237,59.66412105,253.1742683,29.55694444,12.35624997,17.20069451,21.99027774,18.36631947,136,104,49.93208318,11.24125015
SOM,819,381,1003.459104,1003.459104,26.41656524,26.41656524,26.41656524,0,0,0,0,0.021604938,0,0.011574074,0,0.753858025,0,0,0.002314815,0.210648148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.36793986,27.5717593,21.21493061,51.625,12.34722222,0.958333333,65.39197845,23.125,4.993055556,5.256944444,7.972222222,10.08344905,56.98949067,270.991601,33.04305557,15.34305559,17.69999997,24.76817143,26.77766208,136,104,50.03208318,11.24125015
SOM,820,305,1080.546957,1080.546957,33.45817655,33.45817655,33.45817655,0,0,0,0,0.012345679,0,0.031635802,0,0.692901235,0,0,0,0.263117284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.51449656,28.78981488,22.39502311,37.35416667,9.229166667,0.291666667,71.67526513,15.95833333,2.451388889,2.451388889,5.090277778,9.970428242,56.27420661,271.2231945,34.31388892,16.59444441,17.71944455,25.53460648,28.78981488,136,104,50.13208318,11.24125015
SOM,821,281.5,1105.37005,1105.37005,58.77146257,58.77146257,58.77146257,0,0,0,0,0.00617284,0,0.010030864,0,0.851851852,0,0,0,0.131944444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.10277772,28.18877306,22.10937511,41.84722222,10.06944444,0.805555556,70.58652457,17.27777778,3.090277778,3.090277778,5.965277778,9.79537034,56.7964814,258.0864936,33.69097228,16.44375002,17.24722225,24.85208343,28.18877306,136,104,50.23208318,11.24125015
SOM,822,274,1087.090878,1087.090878,60.19566382,60.19566382,60.19566382,0,0,0,0,0,0.002314815,0.009259259,0,0.898919753,0,0,0,0.089506173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.98735529,27.90636566,22.12476863,43.46527778,10.95833333,0.951388889,70.80324976,18.21527778,3.1875,3.1875,6.909722222,9.741840204,57.55581911,245.7983618,33.43819433,16.51180549,16.92638883,23.3733796,27.90636566,136,104,50.33208318,11.24125015
SOM,823,274,876.5063066,876.5063066,45.77529679,45.77529679,45.77529679,0.118728898,0,0,0,0,0.099537037,0.188271605,0,0.483796296,0.000771605,0,0,0.227623457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45341439,28.24895838,22.70636573,41.01388889,11.78472222,0.826388889,75.31533374,18.78472222,2.826388889,2.826388889,6.875,10.27696746,59.22011635,235.7783233,34.18402802,16.83194447,17.35208355,23.52233799,28.24895838,136,104,50.43208318,11.24125015
SOM,824,312.5,798.8022342,798.8022342,52.20826879,52.20826879,52.20826879,0,0,0,0,0,0.18904321,0.386574074,0.00462963,0.393518519,0,0,0.00154321,0.024691358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.57433459,28.23055555,22.9423611,42.43055556,13.15277778,0.701388889,79.62478601,20.60416667,2.701388889,2.826388889,7.409722222,10.41487271,60.19976441,225.1939087,34.34027759,17.03958348,17.30069411,23.74108801,28.23043981,136,104,50.53208318,11.24125015
SOM,825,350.5,590.0996633,590.0996633,65.65733365,65.65733365,65.65733365,0,0,0,0,0,0.012345679,0.025462963,0,0.667438272,0,0,0,0.294753086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.97500002,27.47025465,22.46365733,49.60416667,15.61805556,0.965277778,82.27842983,24.64583333,3.208333333,5.006944444,9.305555556,10.03935189,60.66149333,212.2282313,33.34722224,16.79722219,16.55000005,23.24814815,27.42222212,136,104,50.63208318,11.24125015
SOM,826,310.25,410.23693,410.23693,72.31636104,72.31636104,72.31636104,0,0,0,0,0.011574074,0,0,0,0.775462963,0,0,0,0.212962963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.37126738,26.74872673,21.96666667,56.65972222,17.52777778,1,81.54128117,27.54166667,3.993055556,5.527777778,11.11805556,9.724479139,61.26891412,200.6103791,32.36180545,16.49027782,15.87152763,22.74328707,26.61620373,136,104,50.73208318,11.24125015
SOM,827,198,493.3901566,493.3901566,65.30215922,65.30215922,65.30215922,0,0,0,0,0.011574074,0,0,0,0.763888889,0,0,0,0.224537037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07578129,26.36504626,21.74340271,60.74305556,18.97916667,1,82.7236557,29.71527778,4.430555556,5.541666667,12.63194444,9.549131956,61.79774724,192.23458,31.84166649,16.38958338,15.4520831,22.52766201,26.15717579,136,104,50.83208318,11.24125015
SOM,828,99,804.396549,804.396549,47.65611237,47.65611237,47.65611237,0,0,0,0,0.087191358,0,0.00462963,0.00617284,0.730709877,0,0,0,0.171296296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.25063659,26.47118052,21.98541665,61.22222222,20.14583333,0.958333333,87.40037383,31.77083333,4.194444444,5.006944444,13.52777778,9.246643464,61.77712472,185.6087091,31.82083314,16.85347217,14.96736097,22.56423611,26.25057871,136,104,50.93208318,11.24125015
SOM,829,-10,1639.41073,1639.41073,58.76883523,58.76883523,58.76883523,0,0,0,0,0.731481481,0.034722222,0.032407407,0.012345679,0.117283951,0.015432099,0,0.005401235,0.047839506,0,0.002314815,0.000771605,0,0,0,0,0,0,0,0,0,0,0,0,26.07528943,28.13125017,24.01504627,45.91666667,18.21527778,0.208333333,105.421368,28.5625,1.041666667,1.972222222,11.61111111,9.402661933,62.91212077,169.984593,33.82916688,18.88402783,14.94513905,24.37106478,27.81608835,136,104,51.03208318,11.24125015
